Code,Year,Sales,Bills
22244,2002,259.84,1
22245,1999,57420.0,1
22246,1999,56221.0,1
22247,1999,4408.0,1
22248,1999,33930.0,3
22248,2000,16269.0,1
22249,1999,221673.0,2
22249,2000,184066.0,3
22250,1999,8004.0,1
22251,1999,1732321.0,1
22252,1999,215681.0,5
22252,2000,55390.0,2
22252,2001,-20880.0,1
22252,2003,106.72,1
22253,1999,343555.0,2
22255,1999,460845.0,3
22256,1999,206277.0,1
22257,1999,170288.0,4
22258,1999,133692.0,1
22259,1999,86944.0,1
22260,1999,20648.0,1
22261,1999,19140.0,1
22262,1999,22620.0,1
22263,2000,7033312.0,9
22263,2001,1070912.0,8
22263,2002,3595.25,3
22264,1999,1132556.0,2
22264,2000,3069808.0,16
22265,1999,133980.0,1
22266,1999,901460.0,4
22266,2002,1384.55,2
22266,2003,230.84,2
22266,2004,-75.4,1
22267,1999,32074.0,1
22268,1999,101152.0,2
22269,1999,33079.0,1
22270,1999,18093.0,2
22271,1999,364634.0,1
22272,1999,96273.0,1
22274,1999,79361.0,1
22275,1999,24920.0,1
22275,2000,23046.0,1
22276,1999,36577.0,2
22276,2003,4071.6,2
22277,1999,31059.0,1
22278,1999,250560.0,1
22279,1999,18560.0,1
22280,1999,21112.0,1
22281,1999,430902.0,1
22282,1999,115007.0,1
22283,1999,79228.0,1
22284,1999,447760.0,1
22285,1999,24302.0,1
22286,1999,313664.0,2
22286,2000,107474.0,2
22286,2001,37120.0,1
22287,1999,30798.0,1
22288,1999,0.0,2
22289,1999,5950.0,1
22289,2000,66352.0,5
22290,1999,87000.0,1
22292,2000,10208.0,1
22293,2000,116000.0,1
22294,2000,116000.0,1
22295,2000,263436.0,3
22296,2000,38570.0,3
22298,2000,21982.0,1
22300,2000,217442.0,1
22301,2000,128760.0,1
22301,2001,40600.0,2
22302,2000,130152.0,1
22303,2000,112752.0,1
22304,2000,38280.0,1
22305,2000,78880.0,5
22305,2001,251488.0,12
22305,2005,497.64,3
22306,2000,44544.0,2
22307,2000,251778.0,2
22308,2000,27028.0,2
22308,2001,103182.0,3
22308,2002,234.12,2
22309,2000,9222.0,1
22310,2000,19024.0,1
22311,2000,182352.0,1
22311,2005,2062.48,1
22312,2000,30160.0,1
22313,2000,850396.0,5
22313,2001,2058003.0,7
22313,2002,710.2,2
22313,2003,177.48,1
22314,2000,34800.0,1
22315,2000,233392.0,1
22316,2000,101501.0,1
22317,2000,23200.0,1
22318,2000,175658.0,2
22319,2000,3267441.0,7
22319,2001,13804.0,2
22319,2002,2090.32,3
22319,2003,3213.45,7
22319,2004,2076.4,5
22319,2005,3472.59,5
22319,2006,2775.3,5
22319,2007,3345.6099,5
22319,2008,167.13,2
22320,2000,8062.0,3
22321,2000,18366.0,1
22322,2000,34104.0,1
22323,2000,31784.0,2
22324,2000,444628.0,4
22324,2003,63.8,1
22325,2000,28449.0,1
22326,2000,194880.0,8
22326,2001,170520.0,7
22327,2000,1777120.0,7
22327,2001,513301.0,8
22328,2000,64380.0,1
22329,2000,26448.0,1
22330,2000,185600.0,1
22331,2000,633882.0,2
22331,2001,1429065.0,1
22331,2017,139930.45,9
22331,2018,95863.125,6
22331,2019,73407.08,5
22331,2020,147339.16,15
22331,2021,62312.46,3
22331,2022,21172.52,2
22332,2000,80852.0,1
22333,2000,9860.0,1
22333,2001,24360.0,1
22334,2000,229854.0,2
22334,2001,13920.0,1
22334,2002,83.66,1
22334,2003,83.66,1
22334,2004,1464.06,2
22334,2005,87.0,1
22334,2006,87.0,1
22334,2007,104.4,1
22334,2008,109.62,1
22334,2009,115.1,1
22334,2010,120.61,1
22334,2011,124.226,1
22334,2012,127.9528,1
22334,2013,135.142,1
22334,2014,135.142,1
22334,2015,135.14,1
22334,2016,135.14,1
22334,2017,-135.14,1
22335,2000,9164.0,1
22336,2000,69600.0,2
22336,2001,30160.0,1
22337,2000,67860.0,7
22337,2001,107880.0,12
22337,2002,795.03,12
22337,2003,-102.08,3
22338,2000,33486.0,1
22339,2000,38104.0,1
22340,2000,94617.0,1
22342,2000,10150.0,1
22343,2000,393936.0,1
22343,2001,261045.6,4
22344,2000,459960.0,8
22344,2001,205578.0,5
22344,2002,1113.6,1
22345,2000,29560.0,1
22346,2000,129195.0,1
22346,2001,281182.0,6
22346,2002,440.8,1
22347,2000,0.0,2
22348,2000,33408.0,1
22349,2000,224924.0,3
22350,2000,184443.0,1
22351,2000,10382.0,1
22352,2000,193256.0,1
22353,2000,210076.0,1
22354,2000,5742.0,1
22355,2000,24186.0,1
22356,2000,0.0,2
22357,2000,19546.0,1
22358,2000,115922.0,2
22359,2000,108112.0,1
22360,2000,1670400.0,2
22361,2000,25346.0,1
22362,2000,0.0,3
22362,2001,0.0,1
22362,2004,58.0,1
22363,2000,34626.0,1
22363,2001,10440.0,1
22363,2003,117.16,2
22363,2006,87.0,1
22364,2000,13920.0,1
22365,2000,184092.0,1
22366,2000,242904.0,1
22366,2002,114.909996,2
22367,2000,157992.0,4
22367,2001,-30624.0,1
22368,2000,3712.0,1
22369,2000,1039360.0,3
22369,2001,263239.03,4
22369,2002,1240.97,2
22370,2000,33292.0,2
22371,2000,153120.0,4
22372,2000,64960.0,2
22372,2001,918372.0,5
22372,2002,278.63,2
22373,2000,78110.0,1
22374,2000,138910.0,1
22374,2001,16588.0,1
22376,2000,518520.0,1
22377,2000,314360.0,2
22377,2001,-225504.0,1
22378,2000,43268.0,2
22378,2001,23896.0,2
22378,2002,228.14,1
22380,2000,252636.0,2
22380,2001,366096.0,5
22380,2002,111.47,2
22381,2000,5742.0,1
22382,2000,6186.0,1
22383,2000,143956.0,1
22384,2000,30160.0,1
22385,2000,37506.0,1
22386,2000,51318.0,1
22387,2000,201898.0,2
22388,2000,61669.0,1
22388,2002,390.03998,2
22389,2000,27840.0,1
22389,2001,49300.0,2
22389,2002,76.7,2
22389,2003,324.8,1
22390,2000,179075.0,1
22390,2002,1252.8,1
22390,2003,278.4,1
22391,2000,31320.0,1
22392,2000,96432.0,1
22392,2001,141868.0,2
22393,2000,74702.0,1
22394,2000,3790880.0,3
22394,2001,290000.0,1
22394,2002,8101.93,2
22395,2000,16820.0,1
22396,2000,105508.0,1
22397,2000,71688.0,1
22398,2000,23026.0,1
22399,2000,3712.0,1
22400,2000,50576.0,2
22401,2000,31320.0,1
22402,2000,66062.0,1
22403,2000,62456.0,1
22404,2000,436334.0,1
22404,2002,1463.36,1
22405,2000,26738.0,1
22406,2000,59740.0,1
22406,2009,912.0,2
22406,2011,456.0,1
22406,2013,1800.0,1
22406,2015,1776.0,1
22406,2017,988.8,2
22406,2018,444.0,1
22407,2000,42804.0,1
22407,2001,51962.0,1
22407,2002,1054.67,3
22408,2000,591600.0,1
22408,2002,9138.95,3
22409,2000,1528416.0,1
22409,2001,7273038.0,7
22410,2000,219240.0,1
22410,2001,176264.0,1
22411,2000,155672.0,1
22411,2002,62.76,1
22411,2005,4118.0,2
22412,2001,57072.0,2
22413,2000,25984.0,1
22414,2000,67433.0,1
22414,2001,34452.0,1
22415,2000,4130528.0,1
22415,2001,1501736.0,2
22415,2002,8654.76,2
22415,2003,6818.92,2
22416,2001,28188.0,2
22417,2001,450082.0,5
22417,2002,2631.1702,4
22417,2003,5406.99,11
22417,2004,3596.0,13
22417,2005,3355.88,8
22417,2006,9614.37,12
22417,2007,3412.72,8
22417,2008,2401.58,2
22417,2009,3687.51,5
22417,2010,2832.0,5
22417,2011,3007.23,2
22417,2012,3890.7786,3
22417,2013,4590.7944,5
22417,2014,3426.7742,2
22417,2015,3400.35,2
22417,2016,1813.39,2
22417,2017,2103.79,3
22417,2018,1921.6615,1
22417,2019,3843.34,2
22417,2020,3484.3901,2
22417,2021,3125.44,2
22417,2022,3125.44,2
22418,2001,137314.0,2
22419,2001,161124.0,1
22420,2001,28768.0,1
22421,2001,248994.0,1
22422,2001,75690.0,1
22423,2001,2284388.0,4
22424,2001,48471.0,1
22425,2001,28768.0,1
22426,2001,44080.0,2
22427,2001,31900.0,1
22428,2001,23200.0,1
22429,2001,94753.0,3
22430,2001,18444.0,1
22430,2002,234.9,3
22431,2001,35380.0,1
22432,2001,0.0,2
22433,2001,738456.0,3
22434,2001,26500.0,1
22435,2001,2266733.0,16
22435,2002,-2850.61,1
22436,2001,203464.0,1
22436,2002,1488.74,9
22436,2003,556.8,10
22436,2004,377.0,9
22436,2005,371.78,12
22436,2006,46.4,2
22437,2001,636106.0,5
22437,2002,1865.28,1
22438,2001,0.0,2
22439,2001,13804.0,2
22440,2001,162400.0,1
22441,2001,8120.0,1
22442,2001,23200.0,1
22443,2001,380108.0,2
22444,2001,12122.0,1
22445,2001,63498.06,4
22446,2001,1034888.0,4
22447,2001,47176.0,3
22448,2001,43268.0,2
22449,2001,994700.0,1
22449,2002,9256.8,1
22450,2001,235480.0,2
22451,2001,160428.0,1
22452,2001,40600.0,1
22453,2001,365400.0,1
22454,2001,101465.0,2
22454,2002,615.48,3
22455,2001,119248.0,4
22456,2001,26564.0,1
22457,2001,342200.0,5
22458,2001,10324.0,1
22459,2001,44660.0,1
22460,2001,119480.0,1
22461,2001,433840.0,4
22461,2002,5873.39,7
22462,2001,187340.0,1
22463,2001,71775.0,1
22464,2001,40020.0,1
22465,2001,364832.0,5
22465,2002,2721.44,13
22465,2003,1269.4,5
22466,2001,50582.0,1
22468,2001,114168.0,8
22468,2002,1456.68,8
22468,2003,980.99,10
22469,2001,50837.0,1
22470,2001,18560.0,2
22471,2001,34684.0,1
22473,2001,446600.0,1
22474,2001,359482.0,4
22474,2002,536.13,3
22475,2001,18328.0,1
22476,2001,8642.0,1
22476,2003,678.60004,2
22477,2001,34800.0,1
22478,2001,838958.0,12
22478,2002,1236.82,9
22478,2003,2018.3999,7
22478,2004,1187.84,7
22479,2001,7772.0,2
22480,2001,9280.0,1
22481,2001,11020.0,1
22482,2001,22620.0,1
22482,2002,255.2,1
22483,2001,469243.0,4
22483,2002,127.600006,2
22483,2004,518.52,4
22483,2005,759.8,10
22483,2006,1257.6699,10
22483,2007,119.65,1
22483,2008,1324.72,5
22483,2009,468.0,2
22483,2010,690.32,3
22483,2011,500.7448,2
22483,2012,515.7672,2
22483,2013,647.5964,3
22483,2014,1561.1464,5
22483,2015,907.74,3
22483,2016,544.74,2
22483,2017,393.37,2
22483,2018,435.721,3
22483,2019,1871.99,3
22483,2020,393.37,2
22483,2021,432.7,3
22483,2022,393.37,2
22484,2001,97440.0,4
22484,2002,1756.8099,11
22484,2003,1753.92,12
22484,2004,584.64,4
22485,2001,40600.0,2
22486,2001,75319.0,2
22487,2001,54230.0,4
22491,2001,30044.0,2
22493,2001,100400.0,2
22494,2001,0.0,2
22497,2001,178884.0,2
22499,2001,303862.0,2
22499,2002,132.48,1
22500,2001,772444.0,5
22500,2002,4469.29,3
22500,2003,523.16003,2
22504,2001,48471.0,1
22505,2001,15312.0,1
22507,2001,29464.0,2
22509,2001,93954.0,3
22510,2001,50429.0,1
22510,2002,284.2,1
22511,2001,101911.0,1
22511,2017,5717.25,1
22511,2018,83090.7,12
22511,2019,137341.05,12
22511,2020,44594.55,7
22512,2001,116116.0,1
22513,2001,12760.0,1
22515,2001,162400.0,2
22516,2001,49437.0,1
22517,2001,31900.0,1
22519,2002,278.39,2
22519,2003,40.600002,2
22519,2004,389.76,6
22519,2005,555.84,12
22519,2006,3150.56,13
22519,2007,1075.9,14
22519,2008,655.4,11
22519,2009,749.10004,12
22519,2010,756.89,13
22519,2011,-371.2752,1
22520,2001,27492.0,1
22521,2001,554862.0,1
22523,2001,417600.0,1
22523,2002,7027.23,3
22523,2004,2012.6001,4
22523,2005,1006.88,3
22523,2006,847.96,1
22523,2019,0.0,2
22524,2001,69020.0,2
22524,2002,205.31999,2
22524,2003,2898.84,3
22527,2001,6380.0,1
22528,2001,3411891.0,1
22528,2002,0.0,2
22530,2001,139200.0,1
22531,2001,8120.0,1
22532,2001,16820.0,1
22534,2001,1740.0,1
22536,2001,175044.0,1
22537,2001,1250944.0,2
22539,2001,5500.0,1
22542,2001,218660.0,1
22543,2001,92336.0,1
22544,2001,148611.0,1
22545,2001,22040.0,1
22546,2001,128528.0,2
22547,2001,11600.0,1
22552,2001,15428.0,1
22552,2002,133.4,1
22555,2001,54714.0,1
22556,2001,60088.0,1
22563,2002,569.56,1
22563,2004,3385.8,2
22565,2001,6380.0,1
22565,2002,1067.2,1
22567,2001,11600.0,1
22568,2002,7972.72,4
22569,2002,77.8,1
22570,2002,1343.28,1
22571,2002,6399.7197,2
22571,2003,2140.2,5
22571,2004,2501.08,9
22571,2005,1831.64,13
22571,2006,-777.2,4
22572,2002,104.59,1
22573,2002,4155.25,6
22573,2003,743.56,1
22573,2004,1223.8,4
22573,2005,2135.56,4
22573,2006,1656.48,6
22573,2007,3802.71,12
22573,2008,6019.99,8
22573,2009,4657.83,6
22573,2010,2777.65,3
22573,2011,2148.2195,2
22573,2012,0.0,2
22575,2002,94.12,1
22576,2002,3074.22,5
22576,2004,-119.64,1
22578,2002,1321.35,3
22578,2003,55.68,1
22578,2005,712.24,4
22578,2006,731.95996,3
22578,2007,91.64,1
22581,2003,2620.44,2
22581,2004,429.2,3
22581,2005,-141.52,2
22584,2002,2451.1501,3
22584,2003,661.2,1
22586,2002,4254.8804,2
22587,2002,136.64,1
22587,2003,-136.64,1
22588,2002,2197.04,4
22589,2002,270.32,1
22590,2002,2227.2,1
22591,2002,0.0,2
22594,2002,2968.1,1
22595,2002,5342.31,6
22595,2004,603.2,2
22596,2002,58.0,1
22597,2002,7074.38,7
22597,2003,8002.84,12
22597,2004,1786.4,2
22598,2004,7502.88,2
22598,2005,53890.12,14
22598,2006,-4319.84,1
22599,2002,80.18,1
22600,2002,2552.0,1
22601,2002,3119.3198,3
22601,2003,1885.58,2
22601,2004,3695.18,7
22601,2005,1329.36,7
22603,2002,87.0,1
22604,2002,1577.6,2
22604,2003,696.0,1
22605,2002,2180.8,1
22606,2002,808.52,1
22607,2002,737.76,1
22608,2002,1090.01,1
22610,2002,1185.5199,2
22611,2002,586.96,1
22612,2002,2494.0,1
22614,2002,340.52002,2
22615,2002,208.8,1
22616,2002,627.56,1
22616,2003,148.48,1
22617,2002,1090.01,1
22618,2002,291.6,1
22619,2002,5436.86,4
22619,2003,6382.78,1
22619,2004,7796.33,5
22619,2005,7387.75,5
22620,2002,828.24,1
22621,2002,200.56,1
22622,2002,147.9,1
22624,2002,232.66,2
22625,2002,139.2,1
22625,2003,139.2,1
22625,2004,150.8,1
22625,2005,150.8,1
22625,2006,150.8,1
22625,2007,1911.99,2
22625,2008,846.8,2
22625,2009,1359.41,4
22625,2010,1146.2,5
22625,2011,959.4226,4
22625,2012,959.4226,2
22625,2013,240.0035,1
22625,2014,240.0035,1
22625,2015,240.0,1
22625,2016,240.0,1
22626,2002,249.4,1
22627,2002,458.2,1
22628,2002,198.36,1
22629,2002,218.08,1
22630,2002,454.72,2
22632,2002,6014.5996,2
22632,2003,4736.28,2
22632,2004,3141.28,5
22632,2005,3134.3198,6
22632,2006,3141.28,5
22632,2007,3141.28,7
22632,2008,3266.94,5
22632,2009,3233.2798,5
22632,2010,2968.7202,5
22632,2011,3187.1294,4
22632,2012,1593.0,2
22632,2013,1633.5,2
22632,2014,1633.5,2
22633,2002,795.88,2
22633,2003,71.8,1
22633,2004,104.4,1
22633,2005,5369.64,3
22633,2006,1423.32,3
22633,2007,3047.32,4
22633,2008,10523.14,8
22633,2009,2846.26,6
22633,2012,188.8,1
22634,2002,488.2,1
22634,2004,422.24,1
22636,2002,913.04,4
22637,2002,342.2,1
22639,2002,458.2,1
22641,2002,544.62,1
22641,2003,1350.24,5
22641,2004,365.4,1
22641,2005,1785.24,2
22641,2006,4776.64,14
22641,2007,1206.17,10
22642,2002,104.57,1
22643,2002,174.0,1
22645,2002,488.2,1
22646,2002,2749.49,2
22646,2003,213.23001,2
22646,2004,365.4,1
22646,2005,415.28,2
22646,2006,543.46,1
22647,2002,765.6,1
22648,2002,488.2,1
22649,2002,116.0,1
22652,2002,1107.22,1
22653,2002,2589.12,3
22653,2003,1134.48,3
22653,2005,58.0,1
22658,2002,208.8,1
22658,2003,235.48,1
2266,2006,121.8,1
22662,2002,222.72,1
22662,2003,139.2,1
22662,2004,-139.2,1
22663,2002,1509.16,2
22663,2003,2765.44,3
22663,2004,1227.28,1
22668,2002,1350.24,1
22669,2002,162.4,1
22669,2003,162.4,1
22669,2004,-162.4,1
2267,2006,371.2,1
2267,2007,0.0,2
22670,2002,116.0,1
22670,2003,116.0,1
22670,2004,-116.0,1
22672,2002,368.88,1
22678,2002,150.8,1
22683,2002,3053.12,2
22684,2002,292.32,1
22688,2002,139.2,1
22689,2002,1085.76,1
22692,2002,5553.62,5
22692,2003,8510.92,6
22692,2004,73.08,1
22692,2005,-61.480003,2
22693,2002,356.12,1
22693,2003,0.0,1
22693,2004,1085.78,4
22693,2005,29.0,3
22693,2006,272.6,1
22693,2009,672.8,1
22695,2002,324.8,1
22699,2002,2266.92,1
22700,2002,982.52,2
22702,2007,172.06,1
22706,2002,32477.1,2
22706,2005,276.08,2
22707,2002,164.72,1
22708,2002,224.46,1
22708,2003,172.26,1
22709,2002,150.8,1
22709,2003,133.4,1
22710,2002,799.24,1
22710,2003,440.8,1
22712,2002,128.76,1
22712,2003,0.0,2
22717,2002,0.0,2
22717,2003,232.81,1
22717,2005,102.78,1
22721,2002,73.08,1
22722,2002,87.0,1
22722,2003,57.42,1
22723,2002,18.56,1
22723,2003,1085.76,4
22723,2004,58.0,1
22725,2002,356.12,1
22725,2006,1470.88,3
22725,2007,2024.2,3
22725,2008,5884.7397,14
22725,2009,4171.91,18
22725,2010,3510.0,17
22725,2011,4728.618,16
22725,2012,3435.464,13
22725,2013,5767.496,18
22725,2014,1225.0547,4
22726,2002,9046.26,1
22730,2002,0.0,2
22732,2002,159.0,1
22732,2004,29.0,1
22733,2002,356.12,1
22733,2003,1716.8,6
22734,2002,159.0,1
22735,2002,159.0,1
22736,2002,379.0,1
22738,2002,63.8,1
22739,2002,159.0,1
22739,2003,226.2,1
22741,2003,1798.0,1
22742,2003,1503.36,1
22743,2003,1256.28,1
22744,2003,1000.0,1
22745,2002,342.2,1
22747,2003,0.0,2
22750,2003,3656.32,6
22750,2004,7247.6797,4
22750,2005,290.00003,4
22750,2006,290.0,1
22750,2007,290.0,1
22750,2008,303.05,1
22750,2009,312.14,1
22755,2003,1252.8,3
22758,2003,167.04,1
22761,2003,2076.4,1
22762,2003,8387.38,8
22767,2003,33.64,1
22768,2003,3353.9102,4
22769,2003,245.92,1
22772,2003,324.8,1
22775,2003,580.0,3
22776,2003,2766.6,1
2278,2006,3317.6,4
2278,2007,268.05,1
2278,2008,836.91,2
2278,2009,288.51,1
2278,2010,0.0,2
2278,2011,0.0,2
22780,2003,2492.26,3
22780,2006,1877.46,1
22781,2003,1119.4,2
22783,2003,510.4,4
22785,2003,430.36,1
22786,2003,430.36,1
22788,2003,37492.8,11
22788,2004,14098.609,4
22788,2006,4818.64,3
22788,2009,78856.8,2
22788,2010,253246.0,4
22788,2011,51684.0,1
2279,2006,182.12,1
22791,2003,1704.04,1
22793,2003,603.2,1
22800,2006,909.44,3
22806,2003,0.0,2
22807,2003,215.76,1
22807,2004,215.76,1
22807,2005,156.6,1
22807,2006,417.6,3
22808,2003,278.4,1
22809,2003,27.84,1
22811,2003,214.6,1
22814,2003,278.4,1
22817,2003,817.8,1
22818,2003,108688.87,37
22818,2004,56128.23,45
22822,2003,243.6,1
22824,2003,1883.84,1
22827,2003,168.2,1
22828,2003,446.6,1
2283,2006,522.0,1
2283,2007,58.0,1
2283,2008,60.32,1
2283,2009,62.13,3
2283,2010,-0.0099983215,2
22831,2003,223.88,1
22834,2003,2539.47,1
22835,2003,917.56,1
22835,2005,747.04,3
22835,2006,3948.28,12
22835,2007,1613.56,4
22835,2008,779.75,3
22835,2009,3277.0,5
22835,2010,1460.93,4
22835,2011,1499.1312,3
22835,2012,836.3922,2
22835,2013,225.2235,1
22841,2003,365.4,1
22842,2003,278.4,1
22845,2003,391.01,1
22846,2003,139.2,1
22850,2003,1178.56,1
22850,2021,7705.42,2
22850,2022,10131.51,3
22851,2003,597.4,1
22854,2003,11495.6,1
22854,2004,42224.0,2
22854,2005,52414.6,2
22854,2006,59629.22,2
22854,2007,29800.4,1
22854,2008,31595.61,1
22854,2009,30380.4,1
22854,2010,30904.91,1
22854,2011,30904.908,1
22854,2012,61610.625,6
22854,2013,38345.625,2
22854,2014,45605.625,3
22854,2015,189157.0,8
22854,2016,58930.75,3
22854,2017,106427.79,3
22854,2018,73645.09,2
22854,2019,51670.05,1
22854,2020,54254.58,1
22854,2021,56966.24,1
22855,2003,102.08,1
22856,2003,809.68,1
22857,2003,4872.0,1
22857,2005,3750.28,1
22857,2008,2984.68,1
22857,2010,4311.72,1
22858,2003,199.52,1
22859,2003,179.8,1
22859,2004,643.8,1
22860,2003,162.4,1
22861,2003,52.2,1
22862,2003,116.0,1
22863,2003,116.0,1
22863,2004,174.0,1
22865,2003,162.4,1
22866,2003,227.36,1
22867,2003,1433.76,1
22869,2003,206.48,1
22870,2003,3608.1802,2
22870,2006,845.64,1
22871,2003,812.0,1
22872,2003,162.4,1
22873,2003,429.2,1
22874,2003,422.24,1
22875,2003,232.0,1
22876,2003,522.0,1
22877,2003,266.8,1
22878,2003,422.24,1
22879,2003,1835.12,2
22880,2003,1474.36,2
22881,2003,1802.64,4
22881,2004,618.81,3
22881,2005,116.0,1
22881,2006,2755.0,11
22881,2007,2470.8,16
22881,2008,2281.3801,15
22881,2009,2207.21,16
22881,2010,4379.11,14
22881,2011,2371.1409,14
22881,2012,2277.2607,13
22881,2013,555.0285,3
22881,2014,181.5,1
22881,2015,544.5,1
22882,2003,115.88,1
22883,2003,139.08,1
22884,2003,126.9,1
22885,2003,139.08,1
22886,2003,271.44,1
22887,2003,23.2,1
22888,2003,126.9,1
22888,2004,508.66,1
22889,2003,1519.6,1
22890,2003,468.52,1
22891,2003,522.0,1
22892,2003,208.1,1
22893,2003,1873.4,1
22893,2004,0.0,2
22894,2003,289.07,1
22895,2003,225.62,1
22895,2004,79.46,1
22896,2003,115.88,1
22897,2003,8124.64,1
22897,2004,5800.0,2
22897,2010,341.39,1
22898,2003,858.4,1
22899,2003,266.22,1
22899,2004,1310.8,2
22899,2006,0.0,2
22903,2003,52.199997,2
22904,2003,75.4,1
22905,2003,278.4,1
22906,2003,75.4,1
22907,2003,208.8,1
22907,2004,208.8,1
22908,2003,348.0,2
22908,2004,58.0,1
22909,2003,273.76,2
22909,2004,1598.48,3
22909,2005,177.48,1
22910,2003,386.28,1
22911,2003,313.2,1
22911,2004,292.9,1
22912,2003,115.42,1
22913,2003,324.8,1
22914,2003,368.88,1
22915,2003,563.76,1
22916,2003,357.86,1
22917,2003,324.8,1
22918,2003,324.8,1
22919,2003,324.8,1
22920,2003,9872.76,1
22920,2004,551.0,7
22922,2003,446.6,1
22923,2003,1026.02,1
22923,2004,958.74,1
22924,2003,121.8,1
22925,2003,1032.4,1
22925,2005,257.52,1
22925,2007,0.0,2
22926,2003,98.6,1
22927,2006,387.9,2
22928,2003,517.36,2
22928,2006,660.04,1
22928,2008,1267.19,1
22929,2003,1379.24,1
22930,2004,131.66,1
22931,2004,298.12,1
22932,2004,11.020004,2
22933,2004,96.86,1
22934,2004,109.04,1
22935,2004,2640.84,5
22936,2004,38984.7,15
22936,2005,24085.08,23
22936,2006,21708.35,28
22936,2007,5095.76,8
22936,2008,1149.25,1
22936,2009,0.0,2
22937,2004,752.49,1
22938,2004,102.66,1
22939,2004,137.46,1
22940,2004,522.0,1
22940,2008,699.48,1
22941,2004,362.07,1
22942,2004,401.64,1
22943,2004,530.34,1
22943,2005,868.84,1
22944,2004,260.42,1
22945,2005,662.36,1
22946,2004,0.0,2
22946,2012,24.2605,1
22947,2004,167.62,1
22948,2004,242.44,1
22949,2004,449.5,1
22950,2004,209.38,2
22951,2004,13.920002,2
22952,2004,1274.84,1
22953,2004,0.0,2
22954,2004,986.0,1
22955,2004,1221.48,7
22955,2005,3053.4102,5
22955,2006,4060.59,17
22955,2007,6750.52,15
22955,2008,1861.34,5
22955,2009,723.89,3
22955,2010,2005.62,5
22955,2011,759.7101,3
22955,2012,1714.0327,5
22955,2013,880.8737,4
22955,2014,1787.17,4
22955,2015,796.18,5
22955,2016,462.22,2
22955,2017,462.22,2
22955,2018,462.22,2
22955,2019,165.77,2
22956,2004,260.42,1
22957,2004,1122.3,3
22957,2020,8435.391,2
22957,2021,58199.48,13
22957,2022,24163.52,6
22958,2004,125.86,1
22959,2004,78.88,1
22960,2004,986.0,2
22960,2005,606.68,1
22960,2006,213.44,3
22960,2007,1454.6399,2
22961,2004,296.38,1
22962,2004,1693.6,6
22963,2004,0.0,2
22964,2004,125.86,1
22965,2004,176.32,1
22965,2005,926.84,1
22966,2004,1007.46,1
22967,2004,1061.4,1
22967,2006,1719.47,1
22968,2004,1908.17,1
22968,2011,592.2412,3
22968,2020,293.5,5
22968,2021,540.9,12
22968,2022,240.25,4
22969,2004,1316.6,1
22970,2004,238.96,1
22971,2004,0.0,2
22972,2004,482.56,1
22973,2004,440.8,1
22974,2004,1322.4,1
22975,2004,431.52,1
22976,2004,264.48,1
22977,2004,390.92,1
22977,2005,595.08,1
22978,2004,1909.36,1
22979,2004,81.2,1
22980,2004,535.92,2
22981,2004,1825.84,2
22982,2004,149.0,1
22983,2004,2219.94,2
22984,2004,98.6,1
22985,2004,98.6,1
22986,2004,1153.04,1
22987,2004,100.34,1
22988,2004,8294.0,1
22989,2004,29.0,1
22990,2004,30.74,1
22991,2004,29.0,1
22992,2004,52.78,1
22993,2004,74.82,1
22994,2004,51.62,1
22995,2004,244.76,1
22996,2004,41.76,1
22997,2004,52.78,1
22999,2004,1392.0,1
23000,2004,58.0,1
23000,2005,-58.0,1
23001,2004,40.6,1
23001,2005,230.84,1
23002,2004,3323.05,2
23003,2004,40.6,1
23004,2004,510.4,3
23005,2004,301.6,1
23006,2004,1518.56,1
23006,2008,46.4,1
23006,2009,47.79,1
23006,2010,50.08,1
23006,2011,51.5816,1
23006,2012,54.449997,2
23006,2013,323.191,6
23008,2004,150.8,1
23008,2005,290.0,2
23008,2006,150.8,1
23008,2007,1021.55,10
